"","Gemeindeschlüssel","plz","ort","leistung","inbetriebnahme","anlagenschluessel","menge_kwh","flh","menge_mwh"
"237",731200000,67657,"Kaiserslautern",3075,2014-11-05,"E30613019020000000000000589300002",6137840,1996.04552845528,6138
"238",731200000,67657,"Kaiserslautern",3075,2014-11-10,"E30613019020000000000000589300003",6137840,1996.04552845528,6138
"239",733307025,67813,"Gerbach",2000,2003-07-23,"E30773010000000000000000200100013",3513423.35,1756.711675,3513
"240",733307025,67813,"Gerbach",1800,2003-09-30,"E30773010000000000000000200100014",3162081.02,1756.71167777778,3162
"241",733307025,67813,"Gerbach",1800,2003-09-30,"E30773010000000000000000200100015",3162081.02,1756.71167777778,3162
"242",733806016,67245,"Lambsheim",2000,2011-03-31,"E30856010000000000000000000100064",2461657.26,1230.82863,2462
"243",733806016,67245,"Lambsheim",2000,2011-03-31,"E30856010000000000000000000100070",2461657.26,1230.82863,2462
"244",733806013,67259,"Heuchelheim",2012,2002-12-27,"E30873010003403410000000S00100002",2224947,1105.83846918489,2225
"245",731500000,55129,"Mainz",600,2000-03-03,"E31060010000000072131001000100095",615194,1025.32333333333,615
"246",731500000,55129,"Mainz",800,2007-07-23,"E31060010000000072260994100100283",1166228.43,1457.7855375,1166
"247",731500000,55129,"Mainz",600,2000-07-11,"E31060010000000072280991000100070",874671.32,1457.78553333333,875
"248",731500000,55129,"Mainz",600,2000-07-11,"E31060010000000072280991000100384",874671.32,1457.78553333333,875
"249",731500000,55129,"Mainz",600,2001-03-22,"E31060010000000072280991000100385",874671.32,1457.78553333333,875
"250",731500000,55129,"Mainz",2000,2006-10-18,"E31060010000000094100991100100155",3441067.8,1720.5339,3441
"251",731500000,55129,"Mainz",2000,2006-11-08,"E31060010000000094100992100100378",3334997.5,1667.49875,3335
"252",731500000,55129,"Mainz",2000,2010-01-22,"E31060010000000094100993300100653",3370694.2,1685.3471,3371
"253",714302202,57642,"Alpenrod",500,1998-08-07,"E31102010000000000001008269700001",493149.87,986.29974,493
"254",714302202,57642,"Alpenrod",500,1998-08-13,"E31102010000000000001008269700002",493149.87,986.29974,493
"255",714302202,57642,"Alpenrod",600,2000-09-22,"E31102010000000000001008269700003",580609.11,967.68185,581
"256",714310060,56244,"Sainerholz",250,1996-08-02,"E31102010000000000001273647300001",192539,770.156,193
"257",714308220,56244,"Ettinghausen",250,1995-01-16,"E31102010000000000001273901400001",180938,723.752,181
"258",714306295,56479,"Stein-Neukirch",200,1993-11-12,"E31102010000000000001273977400001",182696.13,913.48065,183
"259",714308232,56244,"Hahn am See",1000,2001-12-04,"E31102010000000000001274022500001",908847,908.847,909
"260",714302250,57612,"Kroppach",250,1994-11-29,"E31102010000000000001274253800001",196104,784.416,196
"261",714302225,57612,"Giesenhausen",600,1996-08-27,"E31102010000000000001274255400001",513540,855.9,514
"262",714301222,56472,"Fehl-Ritzhausen",600,1996-05-13,"E31102010000000000001274308900001",106386.27,177.31045,106
"263",714301222,56472,"Fehl-Ritzhausen",500,1996-05-13,"E31102010000000000001274308900002",88655.23,177.31046,89
"264",714301248,57629,"Kirburg",800,1998-07-09,"E31102010000000000001274362300001",825640,1032.05,826
"265",714301280,57629,"Norken",100,1993-11-25,"E31102010000000000001274399200001",58700,587,59
"266",714301253,57520,"Langenbach bei Kirburg",150,1991-04-26,"E31102010000000000001274402600001",139616.72,930.778133333333,140
"267",714301253,57520,"Langenbach bei Kirburg",500,1997-09-24,"E31102010000000000001274404200001",406481.5,812.963,406
"268",714301253,57520,"Langenbach bei Kirburg",600,1995-04-06,"E31102010000000000001274406900001",446333.4,743.889,446
"269",714301253,57520,"Langenbach bei Kirburg",500,1997-02-25,"E31102010000000000001274407700001",603640,1207.28,604
"270",714301253,57520,"Langenbach bei Kirburg",250,1998-10-26,"E31102010000000000001274409300001",158159,632.636,158
"271",714301243,56472,"Hof",950,2003-11-24,"E31102010000000000001274439500001",2109080,2220.08421052632,2109
"272",714306291,56479,"Salzburg",250,1996-05-29,"E31102010000000000001274440900001",251053,1004.212,251
"273",714301243,56472,"Hof",500,1994-12-12,"E31102010000000000001274441700001",550371.6,1100.7432,550
"274",714301243,56472,"Hof",500,1997-09-19,"E31102010000000000001274442500001",614014,1228.028,614
"275",714306291,56479,"Salzburg",500,1996-03-06,"E31102010000000000001274443300001",757247.5,1514.495,757
"276",714306291,56479,"Salzburg",250,1995-09-28,"E31102010000000000001274444100001",284554,1138.216,285
"277",714306291,56479,"Salzburg",500,1996-03-11,"E31102010000000000001274446800001",732000,1464,732
"278",714301243,56472,"Hof",100,1993-02-25,"E31102010000000000001274448400001",65729.5,657.295,66
"279",714301243,56472,"Hof",100,1993-02-25,"E31102010000000000001274448400002",65729.5,657.295,66
"280",714301243,56472,"Hof",500,1997-09-18,"E31102010000000000001274449200001",705780,1411.56,706
"281",714301277,56472,"Nisterau",500,1997-02-28,"E31102010000000000001274450600001",651580,1303.16,652
"282",714302252,57629,"Kundert",1800,2003-12-30,"E31102010000000000001277342500001",2057977.28,1143.32071111111,2058
"283",714302252,57629,"Kundert",1800,2003-12-19,"E31102010000000000001277342500002",2090232.72,1161.2404,2090
"284",714301222,56472,"Fehl-Ritzhausen",1800,2004-03-30,"E31102010000000000001278035900001",2535879,1408.82166666667,2536
"285",714309242,56462,"Höhn",1000,2004-07-09,"E31102010000000000001279811800001",1341827,1341.827,1342
"286",714306302,56477,"Waigandshain",1500,2004-12-17,"E31102010000000000002000196200001",2614359.5,1742.90633333333,2614
"287",714306302,56477,"Waigandshain",1500,2004-12-17,"E31102010000000000002000196200002",2614359.5,1742.90633333333,2614
"288",714306302,56477,"Waigandshain",1500,2004-12-17,"E31102010000000000002000196200003",2614359.5,1742.90633333333,2614
"289",714306302,56477,"Waigandshain",1500,2004-12-17,"E31102010000000000002000196200004",2614359.5,1742.90633333333,2614
"290",714306302,56477,"Waigandshain",1500,2004-12-17,"E31102010000000000002000196200005",2614359.5,1742.90633333333,2614
"291",714306244,56479,"Homberg",1500,2004-12-17,"E31102010000000000002000196200006",2614359.5,1742.90633333333,2614
"292",714306302,56477,"Waigandshain",1500,2004-12-17,"E31102010000000000002000196200007",2614359.5,1742.90633333333,2614
"293",714306302,56477,"Waigandshain",1500,2004-12-17,"E31102010000000000002000196200008",2614359.5,1742.90633333333,2614
"294",714306302,56477,"Waigandshain",1500,2004-12-17,"E31102010000000000002000196200009",2614359.5,1742.90633333333,2614
"295",714306302,56477,"Waigandshain",1500,2004-12-17,"E31102010000000000002000196200010",2614359.5,1742.90633333333,2614
"296",714306302,56477,"Waigandshain",1500,2004-12-17,"E31102010000000000002000196200011",2614359.5,1742.90633333333,2614
"297",714306302,56477,"Waigandshain",1500,2004-12-17,"E31102010000000000002000196200012",2614359.5,1742.90633333333,2614
"298",714302202,57642,"Alpenrod",600,2002-06-20,"E31102010000000000002000219900001",571665.5,952.775833333333,572
"299",714307025,56244,"Hartenfels",2000,2006-06-13,"E31102010000000000002000249400001",2701891.98,1350.94599,2702
"300",714307025,56244,"Hartenfels",2000,2006-09-01,"E31102010000000000002000249400002",2424710,1212.355,2425
"301",714307025,56244,"Hartenfels",2000,2006-08-17,"E31102010000000000002000249400003",2315564.99,1157.782495,2316
"302",714307025,56244,"Hartenfels",2000,2006-09-25,"E31102010000000000002000249400004",2395023.05,1197.511525,2395
"303",714307029,56249,"Herschbach",2000,2006-07-24,"E31102010000000000002000249400005",2545880,1272.94,2546
"304",714302241,57629,"Höchstenbach",2000,2006-08-14,"E31102010000000000002000249400006",2381380.99,1190.690495,2381
"305",714302268,56271,"Mündersbach",2000,2006-06-29,"E31102010000000000002000249400007",2366391.02,1183.19551,2366
"306",714302268,56271,"Mündersbach",2000,2006-07-06,"E31102010000000000002000249400008",2770771.99,1385.385995,2771
"307",714302268,56271,"Mündersbach",2000,2006-06-22,"E31102010000000000002000249400009",2689849.97,1344.924985,2690
"308",714307029,56249,"Herschbach",2000,2006-07-05,"E31102010000000000002000249400010",2231943.95,1115.971975,2232
"309",714302268,56271,"Mündersbach",2000,2006-07-28,"E31102010000000000002000249400011",2093894,1046.947,2094
"310",714302268,56271,"Mündersbach",2000,2006-06-19,"E31102010000000000002000249400012",2493773.05,1246.886525,2494
"311",714309226,56459,"Girkenroth",2000,2007-06-13,"E31102010000000000002000578400001",2764641.4,1382.3207,2765
"312",714309226,56459,"Girkenroth",2000,2007-06-21,"E31102010000000000002000578400002",2764641.4,1382.3207,2765
"313",714309226,56459,"Girkenroth",2000,2009-08-28,"E31102010000000000002000578400003",3633147.23,1816.573615,3633
"314",714302241,57629,"Höchstenbach",2000,2009-08-03,"E31102010000000000002001123800001",3383815,1691.9075,3384
"315",714306286,56477,"Rennerod",2000,2010-12-23,"E31102010000000000002001466300001",3385836.42,1692.91821,3386
"316",714306286,56477,"Rennerod",2000,2010-12-16,"E31102010000000000002001466300002",2920058.08,1460.02904,2920
"317",714302252,57629,"Kundert",800,2011-12-29,"E31102010000000000002001749800001",937571.75,1171.9646875,938
"318",714302252,57629,"Kundert",800,2011-12-29,"E31102010000000000002001749800002",937571.75,1171.9646875,938
"319",714308203,56244,"Arnshöfen",800,2011-12-22,"E31102010000000000002001763800001",950700.5,1188.375625,951
"320",714308203,56244,"Arnshöfen",800,2011-12-22,"E31102010000000000002001763800002",950700.5,1188.375625,951
"321",714302268,56271,"Mündersbach",3200,2013-02-10,"E31102010000000000002001862100001",4643134.67,1450.979584375,4643
"322",714302268,56271,"Mündersbach",3200,2014-02-10,"E31102010000000000002001862100002",4643134.67,1450.979584375,4643
"323",714302268,56271,"Mündersbach",3200,2014-07-22,"E31102010000000000002001862100003",4643134.67,1450.979584375,4643
"324",714309308,56457,"Westerburg",2400,2014-12-19,"E31102010000000000002002788000001",3586184,1494.24333333333,3586
"325",714309308,56457,"Westerburg",2400,2014-12-22,"E31102010000000000002002788000002",3586184,1494.24333333333,3586
"326",714309308,56457,"Westerburg-Gershasen",2400,2014-12-15,"E31102010000000000002002788000003",3586184,1494.24333333333,3586
"327",714302241,57629,"Höchstenbach",3200,2015-02-09,"E31102010000000000002002810800001",4890158.4,1528.1745,4890
"328",714302241,57629,"Höchstenbach",3200,2015-02-09,"E31102010000000000002002810800002",4890158.4,1528.1745,4890
"329",714302241,57629,"Höchstenbach",3200,2015-07-14,"E31102010000000000002002810800003",4890158.4,1528.1745,4890
"330",714302241,57629,"Höchstenbach",3200,2015-08-05,"E31102010000000000002002810800004",4890158.4,1528.1745,4890
"331",714302268,56271,"Mündersbach",3200,2015-08-25,"E31102010000000000002002810800005",4890158.4,1528.1745,4890
"332",714309226,56459,"Girkenroth",2350,2015-12-04,"E31102010000000000002003074700001",3257130.5,1386.0129787234,3257
"333",733800025,67105,"Schifferstadt",1.75,2012-06-19,"E3118801AAAA000000000000032600373",0,0,0
"334",713401075,55776,"Ruschberg",2300,2014-07-30,"E31238010000000000000000251370106",4046360,1759.28695652174,4046
"335",713405003,55758,"Allenbach",3.5,2013-11-15,"E31238010000000000000000581081929",2388,682.285714285714,2
"336",714004145,55487,"Sohren",2000,2007-08-07,"E31238010000000000000000617332516",2912660,1456.33,2913
"337",714004145,55487,"Sohren",2000,2007-07-30,"E31238010000000000000000617332517",2912660,1456.33,2913
"338",714004145,55487,"Sohren",2000,2007-08-09,"E31238010000000000000000617339031",2912660,1456.33,2913
"339",723507501,54298,"Welschbillig",1300,2000-10-19,"E31238010000000000000000832515818",1414417,1088.01307692308,1414
"340",723507501,54298,"Welschbillig",1300,2000-10-11,"E31238010000000000000000832518851",1398077,1075.44384615385,1398
"341",723507501,54298,"Welschbillig",1300,2000-10-12,"E31238010000000000000000832518852",1327821,1021.40076923077,1328
"342",723507501,54298,"Welschbillig",1300,2001-01-17,"E31238010000000000000000832518853",1390005,1069.23461538462,1390
"343",723507501,54298,"Welschbillig",1300,2000-10-19,"E31238010000000000000000832518854",1489513,1145.77923076923,1490
"344",723507501,54298,"Welschbillig",1500,2000-12-27,"E31238010000000000000000832518855",1599514,1066.34266666667,1600
"345",723507501,54298,"Welschbillig",1500,2000-12-29,"E31238010000000000000000832518856",1570406,1046.93733333333,1570
"346",723507501,54298,"Welschbillig",1500,2000-12-21,"E31238010000000000000000832518857",1680169,1120.11266666667,1680
"347",723507501,54298,"Welschbillig",1500,2001-04-26,"E31238010000000000000000832518858",1671041,1114.02733333333,1671
"348",723507501,54298,"Welschbillig",1500,2001-04-26,"E31238010000000000000000832518859",1464006,976.004,1464
"349",723507501,54298,"Welschbillig",1500,2001-05-28,"E31238010000000000000000832518861",1442184,961.456,1442
"350",723507501,54298,"Welschbillig",1500,2001-05-06,"E31238010000000000000000832518862",1687699,1125.13266666667,1688
"351",723507501,54298,"Welschbillig",1500,2001-05-31,"E31238010000000000000000832518863",1535341,1023.56066666667,1535
"352",723507501,54298,"Welschbillig",1500,2002-06-29,"E31238010000000000000000832518864",1592123,1061.41533333333,1592
"353",723507501,54298,"Welschbillig",1500,2002-06-03,"E31238010000000000000000832518865",1429757,953.171333333333,1430
"354",713400045,55743,"Idar-Oberstein",3.5,2012-12-03,"E31238010000000000000000836093027",687,196.285714285714,1
"355",713400045,55743,"Idar-Oberstein",3370,2013-05-06,"E31238010000000000000001100406639",4437187,1316.67270029674,4437
"356",713400045,55743,"Idar-Oberstein",3370,2013-06-10,"E31238010000000000000001100472125",4437187,1316.67270029674,4437
"357",713400045,55743,"Idar-Oberstein",3370,2013-05-27,"E31238010000000000000001100472126",4437187,1316.67270029674,4437
"358",713400045,55743,"Idar-Oberstein",3370,2013-07-01,"E31238010000000000000001100472129",4437187,1316.67270029674,4437
"359",713400045,55743,"Idar-Oberstein",3370,2013-06-12,"E31238010000000000000001100472130",4437187,1316.67270029674,4437
"360",713402031,55767,"Gollenberg",3000,2014-12-29,"E31238010000000000000001128806256",4488136,1496.04533333333,4488
"361",713400045,55743,"Idar-Oberstein",3050,2014-08-22,"E31238010000000000000001146923140",5664870,1857.33442622951,5665
"362",713400045,55743,"Idar-Oberstein",3050,2014-08-11,"E31238010000000000000001146993246",5664870,1857.33442622951,5665
"363",713400045,55743,"Idar-Oberstein",3050,2014-08-22,"E31238010000000000000001146993248",5664870,1857.33442622951,5665
"364",733608100,67746,"Unterjeckenbach",2400,2015-08-29,"E31238010000000000000001151176809",5114711.39,2131.12974583333,5115
"365",733608100,67746,"Unterjeckenbach",2400,2015-09-17,"E31238010000000000000001151176810",5114711.39,2131.12974583333,5115
"366",733608100,67746,"Unterjeckenbach",2400,2015-08-25,"E31238010000000000000001151176811",5114711.39,2131.12974583333,5115
"367",713402010,55765,"Birkenfeld",3050,2014-12-10,"E31238010000000000000001171704502",5276264,1729.92262295082,5276
"368",713402010,55765,"Birkenfeld",3050,2014-11-26,"E31238010000000000000001171796208",5276264,1729.92262295082,5276
"369",713402010,55765,"Birkenfeld",3050,2014-12-07,"E31238010000000000000001171796209",5276264,1729.92262295082,5276
"370",713402010,55765,"Birkenfeld",3050,2014-12-31,"E31238010000000000000001171796211",5276264,1729.92262295082,5276
"371",713402010,55765,"Birkenfeld",2350,2014-12-16,"E31238010000000000000001172031041",3542789,1507.56978723404,3543
"372",713402010,55765,"Birkenfeld",2350,2014-12-17,"E31238010000000000000001172096212",3542789,1507.56978723404,3543
"373",713402010,55765,"Birkenfeld",2350,2014-12-19,"E31238010000000000000001172096213",3542789,1507.56978723404,3543
"374",713402010,55765,"Birkenfeld",3050,2014-07-25,"E31238010000000000000001172206234",5136804,1684.19803278689,5137
"375",713402010,55765,"Birkenfeld",3050,2014-07-24,"E31238010000000000000001172292046",5136804,1684.19803278689,5137
"376",713402010,55765,"Birkenfeld",3050,2014-07-15,"E31238010000000000000001172292048",5136804,1684.19803278689,5137
"377",713402010,55765,"Birkenfeld",2350,2014-09-11,"E31238010000000000000001172292049",4044678,1721.13957446809,4045
"378",713402010,55765,"Birkenfeld",2350,2014-08-04,"E31238010000000000000001172292050",4044678,1721.13957446809,4045
"379",714008144,55469,"Simmern",2000,2007-09-28,"E31238010000000000000001256208450",1929326,964.663,1929
"380",714008144,55469,"Simmern",2000,2007-09-28,"E31238010000000000000001256241038",1929326,964.663,1929
"381",714008144,55469,"Simmern",2000,2007-10-10,"E31238010000000000000001256241039",1929326,964.663,1929
"382",714008144,55469,"Simmern",2000,2007-10-16,"E31238010000000000000001256241040",1929326,964.663,1929
"383",714008144,55469,"Simmern",2300,2013-05-29,"E31238010000000000000001256257990",2658028,1155.66434782609,2658
"384",723206320,54595,"Watzerath",2000,2007-12-27,"E31238010000000000000003031635350",2326837,1163.4185,2327
"385",723206320,54595,"Watzerath",2000,2007-11-15,"E31238010000000000000003031645431",2326837,1163.4185,2327
"386",723206320,54595,"Watzerath",2000,2007-11-19,"E31238010000000000000003031645432",2326837,1163.4185,2327
"387",723206320,54595,"Watzerath",2000,2007-12-20,"E31238010000000000000003031645433",2326837,1163.4185,2327
"388",723206320,54595,"Watzerath",2000,2007-12-20,"E31238010000000000000003031645434",2326837,1163.4185,2327
"389",723206320,54595,"Watzerath",2000,2007-12-18,"E31238010000000000000003031645435",2326837,1163.4185,2327
"390",723206320,54595,"Watzerath",2000,2007-12-13,"E31238010000000000000003031645436",2326837,1163.4185,2327
"391",723206320,54595,"Watzerath",2000,2007-12-18,"E31238010000000000000003031645437",2326837,1163.4185,2327
"392",723206320,54595,"Watzerath",2000,2007-12-13,"E31238010000000000000003031645438",2326837,1163.4185,2327
"393",723206320,54595,"Watzerath",2000,2007-11-27,"E31238010000000000000003031645439",2326837,1163.4185,2327
"394",723206320,54595,"Watzerath",2000,2007-11-27,"E31238010000000000000003031645440",2326834,1163.417,2327
"395",723206320,54595,"Watzerath",2000,2007-12-05,"E31238010000000000000003031645441",2326834,1163.417,2327
"396",723206320,54595,"Watzerath",2000,2007-11-20,"E31238010000000000000003031645442",2326834,1163.417,2327
"397",723206296,54595,"Prüm",2000,2007-12-20,"E31238010000000000000003290216178",2401435,1200.7175,2401
"398",723206296,54595,"Prüm",2000,2007-12-20,"E31238010000000000000003290245026",2401435,1200.7175,2401
"399",723206296,54595,"Prüm",2000,2007-12-20,"E31238010000000000000003290245027",2401435,1200.7175,2401
"400",723206296,54595,"Prüm",2000,2007-12-20,"E31238010000000000000003290245028",2401435,1200.7175,2401
"401",723206296,54595,"Prüm",2000,2007-12-20,"E31238010000000000000003290245029",2401430,1200.715,2401
"402",723206296,54595,"Prüm",2000,2007-12-20,"E31238010000000000000003290245031",2401430,1200.715,2401
"403",723507501,54298,"Welschbillig",2000,2007-12-29,"E31238010000000000000003309412930",2965235,1482.6175,2965
"404",723507501,54298,"Welschbillig",2000,2007-12-28,"E31238010000000000000003309444520",2965235,1482.6175,2965
"405",723201201,54687,"Arzfeld",2000,2008-05-07,"E31238010000000000000004616514668",2995889,1497.9445,2996
"406",723201201,54687,"Arzfeld",2000,2008-05-08,"E31238010000000000000004616542072",2995889,1497.9445,2996
"407",713310057,55568,"Lauschied",2000,2002-12-24,"E31238010000000000000004660800067",1819637,909.8185,1820
"408",713502075,56754,"Roes",2000,2008-07-23,"E31238010000000000000004872343798",4143994,2071.997,4144
"409",714003010,56290,"Beltheim",2050,2010-12-21,"E31238010000000000000005793510342",3607798,1759.90146341463,3608
"410",714003010,56290,"Beltheim",2050,2010-12-21,"E31238010000000000000005793514019",3607798,1759.90146341463,3608
"411",714003010,56290,"Beltheim",2050,2010-12-30,"E31238010000000000000005793514020",3607798,1759.90146341463,3608
"412",714003010,56290,"Beltheim",2050,2010-12-30,"E31238010000000000000005793514021",3607798,1759.90146341463,3608
"413",714003010,56290,"Beltheim",2050,2009-01-15,"E31238010000000000000005793531818",3490050,1702.46341463415,3490
"414",714003010,56290,"Beltheim",2050,2009-01-29,"E31238010000000000000005793558354",3490050,1702.46341463415,3490
"415",714003010,56290,"Beltheim",2000,2009-01-22,"E31238010000000000000005793558355",3490050,1745.025,3490
"416",714003010,56290,"Beltheim",2050,2009-01-19,"E31238010000000000000005793558356",3490050,1702.46341463415,3490
"417",714003010,56290,"Beltheim",2000,2009-01-13,"E31238010000000000000005793558357",3490050,1745.025,3490
"418",714008144,55469,"Simmern",2000,2008-11-07,"E31238010000000000000005883130321",2694158,1347.079,2694
"419",714008144,55469,"Simmern",2000,2008-11-07,"E31238010000000000000005883156156",2694158,1347.079,2694
"420",714008144,55469,"Simmern",2000,2008-11-10,"E31238010000000000000005883156158",2694158,1347.079,2694
"421",714008144,55469,"Simmern",2000,2008-11-10,"E31238010000000000000005883156161",2694158,1347.079,2694
"422",714008144,55469,"Simmern",2000,2008-11-12,"E31238010000000000000005883156162",2694159,1347.0795,2694
"423",714008144,55469,"Simmern",2000,2008-11-14,"E31238010000000000000005883156165",2694159,1347.0795,2694
"424",714008144,55469,"Simmern",2000,2008-11-12,"E31238010000000000000005883156166",2694159,1347.0795,2694
"425",713502045,56759,"Kaisersesch",2000,2009-01-22,"E31238010000000000000006388746439",3384610,1692.305,3385
"426",713502045,56759,"Kaisersesch",2000,2009-01-19,"E31238010000000000000006388746440",3384610,1692.305,3385
"427",723306036,54570,"Kalenborn-Scheuern",800,2009-01-19,"E31238010000000000000006535245179",993841,1242.30125,994
"428",713502042,56814,"Illerich",1500,2009-03-20,"E31238010000000000000007278100131",2120500,1413.66666666667,2120
"429",713502042,56814,"Illerich",1500,2009-03-20,"E31238010000000000000007278122515",2120500,1413.66666666667,2120
"430",714003001,56288,"Alterkülz",2000,2009-05-12,"E31238010000000000000007336849889",2691976,1345.988,2692
"431",714003001,56288,"Alterkülz",2000,2009-05-04,"E31238010000000000000007336849890",2691976,1345.988,2692
"432",714003001,56288,"Alterkülz",2000,2010-08-04,"E31238010000000000000007336857996",3280049,1640.0245,3280
"433",723208502,54646,"Brimingen",800,2009-05-15,"E31238010000000000000007736628879",874040,1092.55,874
"434",723507501,54298,"Welschbillig",2000,2009-09-24,"E31238010000000000000007743039721",3056389,1528.1945,3056
"435",723507501,54298,"Welschbillig",2000,2009-06-19,"E31238010000000000000007743051643",3054790,1527.395,3055
"436",723507501,54298,"Welschbillig",2000,2009-05-27,"E31238010000000000000007743051644",3054790,1527.395,3055
"437",723507501,54298,"Welschbillig",2000,2009-06-03,"E31238010000000000000007743051645",3054790,1527.395,3055
"438",723507501,54298,"Welschbillig",2000,2009-06-02,"E31238010000000000000007743057608",3054790,1527.395,3055
"439",713502051,56814,"Landkern",2000,2009-08-12,"E31238010000000000000008589909985",3345967,1672.9835,3346
"440",713502051,56814,"Landkern",2000,2009-08-12,"E31238010000000000000008589922445",3345967,1672.9835,3346
"441",713502051,56814,"Landkern",2000,2009-08-17,"E31238010000000000000008589922446",3345967,1672.9835,3346
"442",713502051,56814,"Landkern",2000,2009-08-19,"E31238010000000000000008589922448",3345967,1672.9835,3346
"443",713502045,56759,"Kaisersesch",2500,2009-12-17,"E31238010000000000000009847346438",2731468,1092.5872,2731
"444",713502045,56759,"Kaisersesch",2500,2009-12-08,"E31238010000000000000009847346441",2731468,1092.5872,2731
"445",713502045,56759,"Kaisersesch",2500,2009-12-17,"E31238010000000000000009847346442",2731472,1092.5888,2731
"446",713502045,56759,"Kaisersesch",2500,2009-12-15,"E31238010000000000000009847346443",2731472,1092.5888,2731
"447",713502045,56759,"Kaisersesch",2500,2009-12-14,"E31238010000000000000009847346444",2731472,1092.5888,2731
"448",713502045,56759,"Kaisersesch",2500,2010-06-25,"E31238010000000000000009847346445",2731472,1092.5888,2731
"449",714003153,56290,"Uhler",2000,2009-12-08,"E31238010000000000000009948159604",3161459,1580.7295,3161
"450",714003153,56290,"Uhler",2000,2009-12-10,"E31238010000000000000009948159613",3161459,1580.7295,3161
"451",714003153,56290,"Uhler",2000,2009-12-15,"E31238010000000000000009948159616",3162406,1581.203,3162
"452",723507501,54298,"Welschbillig",2000,2009-12-18,"E31238010000000000000010665858002",3143110,1571.555,3143
"453",723507501,54298,"Welschbillig",2000,2009-12-18,"E31238010000000000000010665858004",3143110,1571.555,3143
"454",723507501,54298,"Welschbillig",2000,2010-06-29,"E31238010000000000000010665858005",3141225,1570.6125,3141
"455",723507501,54298,"Welschbillig",2000,2010-06-26,"E31238010000000000000010665858006",3141225,1570.6125,3141
"456",723507501,54298,"Welschbillig",2000,2010-06-25,"E31238010000000000000010665858007",3143110,1571.555,3143
"457",723507501,54298,"Welschbillig",2000,2010-06-17,"E31238010000000000000010665858008",3143110,1571.555,3143
"458",723501045,54411,"Hermeskeil",1500,2011-03-25,"E31238010000000000000011115023665",2764966,1843.31066666667,2765
"459",723501045,54411,"Hermeskeil",1500,2009-12-30,"E31238010000000000000011115080695",1843867,1229.24466666667,1844
"460",723501045,54411,"Hermeskeil",1500,2009-12-29,"E31238010000000000000011115080697",1843867,1229.24466666667,1844
"461",723206250,54597,"Kleinlangenfeld",800,2010-04-16,"E31238010000000000000011154760198",1103677,1379.59625,1104
"462",713502028,56761,"Eulgem",800,2010-06-07,"E31238010000000000000011686110338",1379781,1724.72625,1380
"463",713502028,56761,"Eulgem",800,2010-06-08,"E31238010000000000000011693445364",1370276,1712.845,1370
"464",723306036,54570,"Kalenborn-Scheuern",800,2010-07-09,"E31238010000000000000012063458671",889235,1111.54375,889
"465",713502042,56814,"Illerich",2000,2010-08-11,"E31238010000000000000012072556951",2473100,1236.55,2473
"466",713502042,56814,"Illerich",2000,2010-07-15,"E31238010000000000000012072556954",2473100,1236.55,2473
"467",723206292,54595,"Pittenbach",2000,2010-07-23,"E31238010000000000000012373154111",3199298,1599.649,3199
"468",723208070,54655,"Kyllburg",2000,2010-08-20,"E31238010000000000000012414517207",2174438,1087.219,2174
"469",723208070,54655,"Kyllburg",2000,2010-08-05,"E31238010000000000000012414517209",2174438,1087.219,2174
"470",723208070,54655,"Kyllburg",2000,2010-08-03,"E31238010000000000000012414517212",2174438,1087.219,2174
"471",723208070,54655,"Kyllburg",2000,2010-08-03,"E31238010000000000000012414517213",2174438,1087.219,2174
"472",723208070,54655,"Kyllburg",2000,2010-07-29,"E31238010000000000000012414517226",2174438,1087.219,2174
"473",723208070,54655,"Kyllburg",2000,2010-07-27,"E31238010000000000000012414517229",2174438,1087.219,2174
"474",723208070,54655,"Kyllburg",2000,2010-08-23,"E31238010000000000000012414595385",2174438,1087.219,2174
"475",723504085,54318,"Mertesdorf",2300,2012-04-02,"E31238010000000000000012637822952",4277939,1859.97347826087,4278
"476",723504085,54318,"Mertesdorf",2300,2012-02-03,"E31238010000000000000012637822953",4294025,1866.96739130435,4294
"477",723504085,54318,"Mertesdorf",2000,2010-08-19,"E31238010000000000000012637880079",4294025,2147.0125,4294
"478",714302259,57629,"Lochum",2000,2010-10-29,"E31238010000000000000013032718701",3095622,1547.811,3096
"479",714302259,57629,"Lochum",2000,2010-10-29,"E31238010000000000000013032718703",3095622,1547.811,3096
"480",714302259,57629,"Lochum",2000,2010-10-29,"E31238010000000000000013032718704",3095622,1547.811,3096
"481",714302259,57629,"Lochum",2000,2010-11-03,"E31238010000000000000013032718705",3095622,1547.811,3096
"482",714302259,57629,"Lochum",2000,2010-10-28,"E31238010000000000000013032737699",3095622,1547.811,3096
"483",714003064,56288,"Kastellaun",2050,2011-02-03,"E31238010000000000000013604606370",3137155,1530.31951219512,3137
"484",723508081,54429,"Mandern",800,2010-11-24,"E31238010000000000000013698603179",1309706,1637.1325,1310
"485",723508081,54429,"Mandern",800,2010-11-12,"E31238010000000000000013698603184",1309706,1637.1325,1310
"486",723508081,54429,"Mandern",800,2010-11-12,"E31238010000000000000013698603185",1309706,1637.1325,1310
"487",714009087,56291,"Lingerhahn",2050,2011-03-30,"E31238010000000000000013823808944",3987963,1945.34780487805,3988
"488",714009087,56291,"Lingerhahn",2050,2011-03-22,"E31238010000000000000013823817507",3987963,1945.34780487805,3988
